DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,PEER INDEX*,2009-2010 OVERALL GRADE,2009-2010 OVERALL SCORE,2009-2010 ENVIRONMENT CATEGORY SCORE,2009-2010 ENVIRONMENT GRADE,2009-2010 PERFORMANCE CATEGORY SCORE,2009-2010 PERFORMANCE GRADE,2009-2010 PROGRESS CATEGORY SCORE,2009-2010 PROGRESS GRADE,2009-2010 ADDITIONAL CREDIT,2008-09 PROGRESS REPORT GRADE
24Q600,24,Queens Vocational and Technical High School,Denise Vittor,HS,High School,2.58,A,72.8,10.5,A,13.6,C,36.7,B,12,B
24Q610,24,Aviation Career & Technical Education High School,Deno Charalambous,HS,High School,3.05,A,79,9.8,B,17.1,B,40.1,B,12,A
24Q744,24,VOYAGES Preparatory,Joan Klingsberg,HST,High School Transfer,2.54,B,58.2,13,A,11.3,D,30.9,C,3,
24Q877,24,51 Avenue Academy (The Path To Academic Excellence),Digna Erstejn,EMS,Elementary,41.62,A,78.1,10.3,A,15.1,A,45.4,A,7.3,A
25Q020,25,P.S. 020 John Bowne,Victoria Hart,EMS,Elementary,39.45,B,56.6,8.2,B,10.3,B,35.6,A,2.5,A
25Q021,25,P.S. 021 Edward Hart,Debra Buszko,EMS,Elementary,34.76,B,53,8.8,A,12.8,B,27.9,B,3.5,A
25Q022,25,P.S. 022 Thomas Jefferson,Priscilla Milito,EMS,Elementary,37.53,A,61.3,7.8,B,9.6,C,36.6,A,7.3,A
25Q024,25,P.S. 024 Andrew Jackson,Lori Golan,EMS,Elementary,33.64,A,75.7,12.3,A,12.8,B,42.3,A,8.3,A
25Q025,25,I.S. 025 Adrien Block,Maryellen Kociszewski,EMS,Middle,3.29,B,42.6,6.4,B,10.3,C,21.9,C,4,A
25Q029,25,P.S. 029 Queens,Jamie Adams,EMS,Elementary,41.7,B,52.9,6.6,B,9.5,C,33,B,3.8,A
25Q032,25,P.S. 032 State Street,Betsey Malesardi,EMS,Elementary,24.81,A,69.1,12.4,A,10.9,B,36,A,9.8,A
25Q079,25,P.S. 079 Francis Lewis,Paula Marron,EMS,Elementary,20.32,C,34.5,2.8,D,3.6,D,26.8,B,1.3,A
25Q107,25,P.S. 107 Thomas A Dooley,James Phair,EMS,Elementary,28.99,B,47.7,11.2,A,8.7,C,24.5,B,3.3,A
25Q120,25,P.S. 120 Queens,Joan Monroe,EMS,Elementary,33.12,A,61.3,6.1,B,9.8,C,38.6,A,6.8,A
25Q129,25,P.S. 129 Patricia Larkin,Marilyn Alesi,EMS,Elementary,37.49,B,47,10.9,A,11.8,B,20,C,4.3,A
25Q130,25,P.S. 130,Michelle Contratti,EC,K-3,18.02,A,56,10.6,A,23.6,A,21.8,A,0,
25Q154,25,P.S. 154 Queens,Danielle Giunta,EMS,Elementary,35.84,C,38.6,6.8,B,10.2,B,20.3,C,1.3,A
25Q163,25,P.S. 163 Flushing Heights,Nicole Bullen,EMS,Elementary,31.39,B,44.9,5.2,C,5.1,D,30.1,B,4.5,A
25Q164,25,P.S. 164 Queens Valley,Anne Alfonso,EMS,K-8,32.89,A,71.5,5.2,C,10.9,B,44.1,A,11.3,A
25Q165,25,P.S. 165 Edith K. Bergtraum,Raquel Victoria Demillio,EMS,Elementary,36.73,B,48.3,3,D,10.4,B,31.9,B,3,A
25Q169,25,P.S. 169 Bay Terrace,Annette Kunin,EMS,Elementary,18.4,C,38.4,10.4,A,2.5,D,19.2,C,6.3,A
25Q184,25,P.S. 184 Flushing Manor,Dora Pantelis,EMS,Elementary,21.47,A,58.7,11.1,A,10,C,34.8,B,2.8,A
25Q185,25,J.H.S. 185 Edward Bleeker,Valerie Sawinski,EMS,Middle,3.22,A,62.3,6,C,11.6,B,36.9,B,7.8,A
25Q189,25,J.H.S. 189 Daniel Carter Beard,Cindy Diaz-Burgos,EMS,Middle,3.18,B,46.6,10.2,A,6.2,D,28.9,B,1.3,A
25Q193,25,P.S. 193 Alfred J. Kennedy,Joyce E. Bush,EMS,Elementary,16.62,C,10.9,3.4,D,1,F,6.5,F,0,A
25Q194,25,J.H.S. 194 William Carr,Anne Marie Iannizzi,EMS,Middle,3.29,A,64.1,5.2,C,13.9,B,34.5,B,10.5,A
25Q200,25,PS/MS 200 - The Pomonok School & STAR Academy,Denize Brewer,EMS,K-8,41.19,B,50.3,6.5,B,6.4,C,32.4,B,5,A
25Q201,25,P.S. 201 The Discovery School for Inquiry and Research,Rebecca Lozada,EMS,Elementary,56.38,A,62.1,6.9,B,4.6,D,44.1,A,6.5,A
25Q209,25,P.S. 209 Clearview Gardens,Mary Mcdonnell,EMS,Elementary,16,A,70.8,9.4,A,14.9,A,45,A,1.5,A
25Q214,25,P.S. 214 Cadwallader Colden,Denise Fuccillo,EMS,Elementary,37.84,A,62.1,8.9,A,10.2,B,40,A,3,A
25Q219,25,P.S. 219 Paul Klapper,Meredith Deckler,EMS,K-8,46.73,A,80.9,7.4,B,12.8,B,48.7,A,12,A
25Q237,25,I.S. 237,Judith Friedman,EMS,Middle,3.04,A,65.1,8.4,B,10.9,B,36,B,9.8,A
25Q242,25,P.S. 242 Leonard P. Stavisky Early Childhood School,Patricia Costa,EC,K-3,27.28,A,55.8,7,B,20.2,A,23.3,A,5.3,
25Q250,25,I.S. 250 The Robert F. Kennedy Community Middle School,Marc Rosenberg,EMS,Middle,3,C,38.2,4.3,D,5.7,D,27.2,B,1,A
25Q252,25,"Queens School of Inquiry, The",Elizabeth Ophals,HS,High School,3.15,,,,,,,,,,
25Q252,25,"Queens School of Inquiry, The",Elizabeth Ophals,EMS,Middle,3.21,A,71.2,9.3,A,12.9,B,44.2,A,4.8,A
25Q263,25,Flushing International High School,Joseph Luft,HS,High School,2.45,B,64.5,13.9,A,11.5,D,39.1,B,0,A
25Q281,25,East-West School of International Studies,Ben Sherman,HS,High School,2.93,A,79.5,5.6,F,17.4,B,47.5,A,9,
25Q281,25,East-West School of International Studies,Ben Sherman,EMS,Middle,3.48,A,62.1,4.2,D,11.1,B,43,A,3.8,A
25Q285,25,World Journalism Preparatory: A College Board School,Cynthia Schneider,HS,High School,2.82,A,72,8.4,C,18,A,39.6,B,6,
25Q285,25,World Journalism Preparatory: A College Board School,Cynthia Schneider,EMS,Middle,3.04,C,42,7.8,B,13.9,B,16.8,D,3.5,A
25Q294,25,BELL Academy,Cheryl Hatzidimitriou,EMS,Middle,3.18,A,78.9,10.3,A,14.6,B,42.5,A,11.5,A
25Q425,25,John Bowne High School,Howard Kwait,HS,High School,2.45,B,61.1,8.3,C,12.9,C,36.9,B,3,C
25Q460,25,Flushing High School,Cornelia Gutwein,HS,High School,2.45,C,51.2,8.5,C,10.5,D,29.2,C,3,B
25Q467,25,Flushing YABC,Siu Hei Szeto,YABC,YABC,,A,84.1,6.6,D,23.4,A,43.6,A,10.5,
25Q499,25,"The Queens College School for Math, Science and Technology",Helene Jacob,EMS,K-8,29.81,A,60.5,7.3,B,12.7,B,35,A,5.5,A
25Q525,25,Townsend Harris High School,Kenneth Bonamo,HS,High School,3.98,A,80.4,11.3,A,24,A,45.1,A,0,A
25Q540,25,Queens Academy High School,Beverly Short,HST,High School Transfer,2.4,C,48.2,5.7,D,9.3,F,28.7,C,4.5,B
25Q670,25,Robert F. Kennedy Community High School,Ira Pernick,HS,High School,2.7,D,46.9,6.8,D,12.3,C,24.8,D,3,B
25Q792,25,North Queens Community High School,Winston Mccarthy,HST,High School Transfer,2.31,B,67.3,11.7,A,13.6,C,39,B,3,B
26Q018,26,P.S. 018 Winchester,Kathleen Peknic,EMS,Elementary,22.1,A,60.9,11.4,A,13.6,B,34.9,B,1,A
26Q026,26,P.S. 026 Rufus King,Dina Koski,EMS,Elementary,26.21,A,64.4,8.3,B,9.6,C,38,A,8.5,A
26Q031,26,P.S. 031 Bayside,Terri Graybow,EMS,Elementary,27.05,A,74.7,7.5,B,14.3,B,46.1,A,6.8,A
26Q041,26,P.S. 041 Crocheron,Sari Latto,EMS,Elementary,15.01,A,69.2,12.9,A,16.6,A,39.7,A,0,A
26Q046,26,P.S. 046 Alley Pond,Marsha Goldberg,EMS,Elementary,23.57,A,83.3,11.6,A,18.1,A,43.1,A,10.5,A
26Q067,26,J.H.S. 067 Louis Pasteur,Zoi Mcgrath,EMS,Middle,3.59,B,50.3,7.4,B,13.9,B,25.5,B,3.5,A
26Q074,26,J.H.S. 074 Nathaniel Hawthorne,Andrea Dapolito,EMS,Middle,3.52,A,71.1,8.3,B,14.9,B,38.4,A,9.5,A
26Q094,26,P.S. 094 David D. Porter,Joann Barbeosch,EMS,Elementary,14.92,B,56.1,11.5,A,13.1,B,29.5,B,2,A
26Q098,26,P.S. 098 The Douglaston School,Sheila Huggins,EMS,Elementary,8.1,B,56.9,8,B,12.6,B,36.3,A,0,B
26Q115,26,P.S. 115 Glen Oaks,James Ambrose,EMS,Elementary,24.82,B,50.5,7.9,B,7,C,33.3,B,2.3,A
26Q133,26,P.S. 133 Queens,Shelley Steppel,EMS,Elementary,27.85,A,79.1,9.8,A,16.6,A,45.7,A,7,A
26Q158,26,M.S. 158 Marie Curie,Marie Nappi,EMS,Middle,3.4,B,55.3,5.7,C,13.2,B,29.6,B,6.8,A
26Q159,26,P.S. 159,Marlene Zucker,EMS,Elementary,21.45,A,82.5,10.7,A,17.8,A,47.7,A,6.3,A
26Q162,26,P.S. 162 John Golden,Dena Poulos,EMS,Elementary,18.2,B,56.5,10,A,11.8,B,32.2,B,2.5,A
26Q172,26,Irwin Altman Middle School 172,Jeffrey Slivko,EMS,Middle,3.33,B,55.3,3.6,D,11.9,B,31.8,B,8,A
26Q173,26,P.S. 173 Fresh Meadows,Molly Wang,EMS,Elementary,19.44,A,65.7,11.1,A,16.1,A,31.5,B,7,A
26Q178,26,P.S./ IS 178 Holliswood,Jennifer Ambert,EMS,K-8,18.08,B,53.5,7.1,B,9.8,C,30.3,B,6.3,A
26Q186,26,P.S. 186 Castlewood,Dolores Troy-Quinn,EMS,Elementary,22.65,B,54.8,11.6,A,11.4,B,29.8,B,2,A
26Q188,26,P.S. 188 Kingsbury,Janet Caraisco,EMS,Elementary,11.76,A,73.1,10.8,A,18.9,A,43.4,A,0,A
26Q191,26,P.S. 191 Mayflower,Michael Ranieri,EMS,Elementary,18.18,A,65.2,13.6,A,15.6,A,36,A,0,A
26Q203,26,P.S. 203 Oakland Gardens,Carole Nussbaum,EMS,Elementary,15.45,A,68.7,9,A,16.8,A,40.1,A,2.8,A
26Q205,26,P.S. 205 Alexander Graham Bell,Karen Scott-Piazza,EMS,Elementary,15.6,A,80.3,8.8,A,22.5,A,49,A,0,A
26Q213,26,P.S. 213 The Carl Ullman School,Bruce Baronoff,EMS,Elementary,21.84,A,62.6,11.6,A,13.1,B,33.9,B,4,A
26Q216,26,J.H.S. 216 George J. Ryan,Reginald Landeau,EMS,Middle,3.43,A,71.5,4.7,C,13,B,42.5,A,11.3,A
26Q221,26,P.S. 221 North Hills,Sheelia Twomey,EMS,Elementary,14.8,A,66.5,12.9,A,17.4,A,34.2,B,2,A
26Q266,26,P.S. / I.S. 266,Nicole Scott,EMS,K-8,20.08,B,50.3,7.8,B,12.9,B,23.3,C,6.3,A
26Q415,26,Benjamin N. Cardozo High School,Gerald Martori,HS,High School,3.03,B,63,8,C,15.7,B,31.8,C,7.5,B
26Q430,26,Francis Lewis High School,Musa Ali Shama,HS,High School,2.92,B,68,9.7,B,15.8,B,36.5,B,6,A
26Q435,26,Martin Van Buren High School,Marilyn Shevell,HS,High School,2.38,C,52.7,5.4,F,16.6,B,29.2,C,1.5,C
26Q495,26,Bayside High School,Michael Athy,HS,High School,3.08,B,69.4,9.2,B,15.1,B,31.6,C,13.5,B
26Q566,26,"Queens High School of Teaching, Liberal Arts and the Sciences",Eric Contreras,HS,High School,2.8,B,61.8,8.3,C,17.3,B,36.2,B,0,B
27Q042,27,P.S. 042 R. Vernam,Riva Madden,EMS,K-8,58.71,C,28.5,5.2,C,2,F,18.8,C,2.5,A
27Q043,27,P.S. 043,John Quattrocchi,EMS,K-8,58.98,C,40.4,6.3,B,6,D,26.8,B,1.3,A
27Q045,27,P.S. 045 Clarence Witherspoon,Evelyn Terrell,EMS,Elementary,53.15,B,52.3,4.3,C,9.5,C,37,A,1.5,A
27Q047,27,P.S. 047 Chris Galas,Janet Donohue,EMS,K-8,20.9,A,73,13.1,A,14,B,44.4,A,1.5,B
27Q053,27,M.S. 053 Brian Piccolo,Claude Monereau,EMS,Middle,2.33,C,39.6,4,D,5.4,D,25.7,B,4.5,A
27Q056,27,P.S. 056 Harry Eichler,Ann Leiter,EMS,Elementary,36.87,B,40.8,10.9,A,11.6,B,18.3,C,0,A
27Q060,27,P.S. 060 Woodhaven,Frank Desario,EMS,Elementary,46.97,A,60.5,6.1,B,13.7,B,36.4,A,4.3,A
27Q062,27,P.S. 062 Chester Park,Angela O'dowd,EMS,Elementary,32.59,C,35.5,8.4,B,5.2,D,21.9,C,0,A
27Q063,27,P.S. 063 Old South,Deidra Graulich,EMS,Elementary,42.39,A,61.7,8.6,B,11.8,B,33.8,B,7.5,A
27Q064,27,P.S. 064 Joseph P. Addabbo,Laura Kaiser,EMS,Elementary,40.04,C,31.2,10.2,A,5.8,C,13.4,D,1.8,A
27Q065,27,P.S. 65 - The Raymond York Elementary School,Rafael Morales,EMS,Elementary,42.33,C,38.9,7.1,B,7.2,C,23.1,C,1.5,A
27Q066,27,P.S. 066 Jacqueline Kennedy Onassis,Phyllis Leinwand,EMS,Elementary,54.59,A,74.3,11.2,A,17.4,A,39.2,A,6.5,A
27Q090,27,P.S. 090 Horace Mann,Adrienne Ubertini,EMS,Elementary,47.29,B,54.4,7.4,B,7.7,C,35.5,A,3.8,A
27Q096,27,P.S. 096,Joyce Walker,EMS,Elementary,45.49,B,54.8,6.4,B,6.3,C,40.6,A,1.5,A
27Q097,27,P.S. 097 Forest Park,Maureen Ingram,EMS,Elementary,53.41,A,74.3,7.9,B,13.5,B,46.1,A,6.8,A
27Q100,27,P.S. 100 Glen Morris,Laureen Fromberg,EMS,Elementary,41.88,B,42.6,4.9,C,8.9,C,24.3,B,4.5,A
27Q104,27,P.S. 104 The Bays Water,Katie Grady,EMS,Elementary,57.66,C,39.2,7.5,B,5.2,D,25.2,B,1.3,A
27Q105,27,P.S. 105 The Bay School,Laurie Shapiro,EMS,K-8,57.54,C,12.1,5.3,C,1.6,F,4.7,F,0.5,A
27Q106,27,P.S. 106,Marcella Sills,EMS,Elementary,58.88,B,45.8,3.8,D,9.8,C,30.2,B,2,A
27Q108,27,P.S. 108 Captain Vincent G. Fowler,Marie Biondollilo,EMS,Elementary,31.13,A,64,8.9,A,9.6,C,38.7,A,6.8,A
27Q114,27,P.S. / M.S. 114 Belle Harbor,Stephen P. Grill,EMS,K-8,11.12,B,41.2,6.4,B,9.8,C,19.5,C,5.5,A
27Q123,27,P.S. 123,Cynthia Sumay-Eaton,EMS,Elementary,52.54,B,40.9,6.4,B,4.6,D,27.9,B,2,A
27Q124,27,P.S. 124 Osmond A Church,Valarie Lewis,EMS,K-8,39.08,C,39.7,9.8,A,9.7,C,18.2,C,2,A
27Q137,27,M.S. 137 America's School of Heroes,Laura Mastrogiovanni,EMS,Middle,3.1,B,47.5,3.6,D,8.9,C,31,B,4,A
27Q146,27,P.S. 146 Howard Beach,James Mckeon,EMS,K-8,28.28,B,42.6,8.4,B,2.3,F,26.1,B,5.8,A
27Q155,27,P.S. 155,Dorothy Morris,EMS,Elementary,49.09,C,31,7,B,5,D,17.5,C,1.5,A
27Q183,27,P.S. 183 Dr. Richard R. Green,Renee Peart,EMS,K-8,59.07,B,48.1,10.9,A,6.1,C,27.6,B,3.5,A
27Q197,27,P.S. 197 The Ocean School,Jean Mckeon,EMS,Elementary,65.72,A,66,5.2,C,6,C,47.3,A,7.5,A
27Q202,27,J.H.S. 202 Robert H. Goddard,William Fitzgerald,EMS,Middle,3.07,B,51.9,6.8,B,10,C,30.6,B,4.5,A
27Q207,27,P.S. 207 Rockwood Park,Linda Spadaro,EMS,K-8,19.26,A,57.6,7.4,B,11.1,B,33.6,B,5.5,A
27Q210,27,J.H.S. 210 Elizabeth Blackwell,Rosalyn Allman-Manning,EMS,Middle,3.05,C,35.8,2.9,D,7.8,C,23.1,C,2,A
27Q215,27,P.S. 215 Lucretia Mott,Susan Rippe Hofmann,EMS,Elementary,64.12,D,27.2,4.9,C,1.3,F,18.2,C,2.8,C
27Q223,27,P.S. 223 Lyndon B. Johnson,Deborah Otto,EMS,Elementary,52.03,B,40.8,5.9,C,6.3,C,28.6,B,0,A
27Q225,27,P.S. 225 Seaside,Matthew P. Melchiorre,EMS,K-8,,,,,,,,,,,
27Q226,27,J.H.S. 226 Virgil I. Grissom,Sonia Nieves,EMS,Middle,2.77,C,36.3,4.5,C,6.9,C,23.4,C,1.5,B
27Q232,27,P.S. 232 Lindenwood,Lisa Josephson,EMS,K-8,30.63,A,60.2,9.4,A,11.4,B,33.6,B,5.8,A
27Q253,27,P.S. 253,Robin Johnson,EMS,Elementary,64.09,C,37,8.4,B,5.3,D,22,C,1.3,A
27Q254,27,P.S. 254,Naomi Drouillard,EMS,Elementary,51.8,A,89.6,14.1,A,20.7,A,51.3,A,3.5,A
27Q260,27,Frederick Douglass Academy VI High School,Linda Alfred,HS,High School,2.45,C,51.4,5.5,F,15.9,B,30,C,0,B
27Q262,27,Channel View School for Research,Patricia J. Tubridy,HS,High School,2.91,A,85.1,11.3,A,19.5,A,51.3,A,3,A
27Q262,27,Channel View School for Research,Patricia J. Tubridy,EMS,Middle,3.16,B,60.8,10.2,A,9,C,38.6,A,3,A
27Q282,27,Knowledge and Power Preparatory Academy VI,Peter Dalton,EMS,Middle,3.07,C,27,8.6,B,2.9,F,15.5,D,0,A
27Q302,27,"Queens High School for Information, Research, and Technology",Michele Williams,HS,High School,2.36,,,,,,,,,,
27Q308,27,Robert H. Goddard High School of Communication Arts and Technology,William Moore,HS,High School,2.62,,,,,,,,,,
27Q309,27,Academy of Medical Technology: A College Board School,Jose Merced,HS,High School,2.67,,,,,,,,,,
27Q309,27,Academy of Medical Technology: A College Board School,Jose Merced,EMS,Middle,2.86,D,18.5,8.9,B,4.7,D,4.9,F,0,
27Q317,27,WATERSIDE CHILDREN'S STUDIO SCHOOL,Dana Gerendasi,EC,K-3,55.94,,,,,,,,,,
27Q318,27,WATERSIDE SCHOOL FOR LEADERSHIP,Linda Munro,EMS,Middle,2.25,,,,,,,,,,
27Q319,27,VILLAGE ACADEMY,Doris Lee,EMS,Middle,2.24,,,,,,,,,,
27Q323,27,Scholars' Academy,Brian O'Connell,HS,High School,3.7,,,,,,,,,,
27Q323,27,Scholars' Academy,Brian O'connell,EMS,Middle,4,A,77.1,9,B,22,A,46.1,A,0,A
27Q333,27,Goldie Maple Academy,Angela Logan,EMS,K-8,56.3,C,39.6,13.6,A,11.9,B,14.1,D,0,A
27Q400,27,August Martin High School,Anthony Cromer,HS,High School,2.13,C,49.6,7.6,C,10,D,30.5,C,1.5,C
27Q410,27,Beach Channel High School,David Morris,HS,High School,2.05,F,37.8,6.1,D,9.4,F,22.3,F,0,D
27Q465,27,Far Rockaway High School,Denise Hallett,HS,High School,,,,,,,,,,,
27Q475,27,Richmond Hill High School,Ms. Frances Desanctis,HS,High School,2.38,C,52.1,6,D,7.9,F,36.7,B,1.5,C
27Q480,27,John Adams High School,Grace Zwillenberg,HS,High School,2.32,B,60.6,7.7,C,9.3,F,34.6,C,9,C
27Q487,27,John Adams YABC,Edita Volovodovskaya,YABC,YABC,,A,96.3,10.6,B,23.2,A,56.5,A,6,
27Q650,27,"High School for Construction Trades, Engineering and Architecture",Lakeisha Johnson,HS,High School,3.21,A,76.1,8.1,C,15,B,44,A,9,
28Q008,28,J.H.S. 008 Richard S. Grossley,Angela Green,EMS,Middle,2.31,C,35.3,6.2,C,6.8,C,21,C,1.3,A
28Q030,28,P.S. 030 Queens,Dwayne Crowder,EMS,Elementary,53.29,D,25,5.3,C,0,F,19.7,C,0,B
28Q040,28,P.S. 040 Samuel Huntington,Alison Branker,EMS,Elementary,58.43,D,25.5,4.7,C,1.6,D,19.2,C,0,B
28Q048,28,P.S. 048 William Wordsworth,Patricia M. Mitchell,EMS,Elementary,53.84,C,22.3,3.7,D,0.2,F,18.4,C,0,A
28Q050,28,P.S. 050 Talfourd Lawn Elementary School,Rina Manjarrez,EMS,Elementary,54.97,B,45.1,1.5,F,9.7,C,31.9,B,2,A
28Q054,28,P.S. 054 Hillside,Anita Prashad,EMS,Elementary,46.28,C,33.9,7.3,B,1.9,D,22.7,C,2,B
28Q055,28,P.S. 055 Maure,Ralph K Honore,EMS,Elementary,39.48,C,34.5,5.2,C,0.7,F,26.3,B,2.3,A
28Q072,28,Catherine & Count Basie Middle School 72,Crystal Taylor Brown,EMS,Middle,2.74,C,42,5.2,C,7.4,C,27.9,B,1.5,B
28Q080,28,P.S. 080 Thurgood Marshall Magnet,Paulette Glenn,EMS,Elementary,56.76,C,31,7.2,B,4.2,D,18.8,C,0.8,B
28Q082,28,P.S. 082 Hammond,Angela Boykin,EMS,Elementary,53.27,B,57.8,9.1,A,11,B,32.2,B,5.5,A
28Q086,28,P.S. Q086,Karen Zuvic,EMS,Elementary,48.22,B,41.2,4.4,C,3.8,D,33,B,0,A
28Q099,28,P.S. 099 Kew Gardens,Paulette Foglio,EMS,Elementary,38.66,A,68.8,7.7,B,11.5,B,41.6,A,8,A
28Q101,28,P.S. 101 School in the Gardens,Valerie Capitulo-Saide,EMS,Elementary,14.66,B,46.3,6.3,B,9.1,C,29.9,B,1,A
28Q117,28,P.S. 117 J. Keld / Briarwood School,Paula Cunningham,EMS,Elementary,38.31,B,44.3,6.3,B,6.3,C,27.9,B,3.8,A
28Q121,28,P.S. 121 Queens,Henry Somers,EMS,Elementary,40.19,A,67.4,7.5,B,11.9,B,41.7,A,6.3,A
28Q139,28,P.S. 139 Rego Park,Monica Bridget Powers-Meade,EMS,Elementary,27.27,C,40.1,6.7,B,6.8,C,24.1,C,2.5,A
28Q140,28,P.S. 140 Edward K Ellington,Elaine Brittenum,EMS,Elementary,55.74,C,36.8,4.6,C,2,D,28.7,B,1.5,B
28Q144,28,P.S. 144 Col Jeromus Remsen,Reva Gluck Schneider,EMS,Elementary,19.51,B,56,7,B,6,C,39,A,4,A
28Q157,28,J.H.S. 157 Stephen A. Halsey,Vincent Suraci,HS,High School,1.46,,,,,,,,,,
28Q157,28,J.H.S. 157 Stephen A. Halsey,Vincent Suraci,EMS,Middle,2.99,A,67.7,6.5,B,12.5,B,40.4,A,8.3,A
28Q160,28,P.S. 160 Walter Francis Bishop,Jermaine Garden,EMS,Elementary,57.13,B,43.9,4.6,C,5,D,31.5,B,2.8,A
28Q161,28,P.S. 161 Arthur Ashe School,Jill Hoder,EMS,Elementary,38.18,A,71.8,8.9,A,10.6,B,40.5,A,11.8,A
28Q174,28,P.S. 174 William Sidney Mount,Karin Kelly,EMS,Elementary,23.31,B,52.4,3.8,D,3.9,D,38.2,A,6.5,A
28Q175,28,P.S. 175 The Lynn Gross Discovery School,Linda Green,EMS,Elementary,29.73,A,69.6,7.2,B,12.7,B,43.4,A,6.3,A
28Q182,28,P.S. 182 Samantha Smith,Andrew Todd Topol,EC,K-2,51.73,D,19.1,3.6,C,3.9,F,7.8,C,3.8,
28Q190,28,J.H.S. 190 Russell Sage,Marilyn Grant,HS,High School,2.99,,,,,,,,,,
28Q190,28,J.H.S. 190 Russell Sage,Marilyn Grant,EMS,Middle,3.18,C,39.6,3,D,11.2,B,21.9,C,3.5,B
28Q196,28,P.S. 196 Grand Central Parkway,Susan Migliano,EMS,Elementary,13.79,A,80.7,9.8,A,17.4,A,52,A,1.5,A
28Q206,28,P.S. 206 The Horace Harding School,Nicholas Bologna,EMS,Elementary,43.18,C,33.7,1.2,F,4.7,D,24.8,B,3,A
28Q217,28,J.H.S. 217 Robert A. Van Wyck,Patrick Michael Burns,EMS,Middle,2.86,B,57.8,5,C,9.6,C,36.2,B,7,B
28Q220,28,P.S. 220 Edward Mandel,Josette Pizarro,EMS,Elementary,36.37,A,61.9,6.9,B,3.2,D,45,A,6.8,A
28Q284,28,York Early College Academy,Deborah Burnett,HS,High School,3.37,,,,,,,,,,
28Q284,28,York Early College Academy,Deborah Burnett,EMS,Middle,3.29,B,47.9,10,A,8.9,C,26.2,B,2.8,A
28Q310,28,Queens Collegiate: A College Board School,Jaime Anne Dubei,HS,High School,2.78,,,,,,,,,,
28Q440,28,Forest Hills High School,Saul Gootnick,HS,High School,2.87,A,70.3,6.9,D,15.3,B,40.6,B,7.5,A
28Q470,28,Jamaica High School,Walter Acham,HS,High School,2.26,D,45,7.3,C,8.6,F,29.1,C,0,D
28Q505,28,Hillcrest High School,Stephen Duch,HS,High School,2.57,C,57.1,12.4,A,10.4,D,32.8,C,1.5,B
28Q620,28,Thomas A. Edison Career and Technical Education High School,Anthony D. Barbetta,HS,High School,2.89,A,70.1,8.7,B,19.3,A,37.6,B,4.5,B
28Q680,28,Queens Gateway to Health Sciences Secondary School,Cynthia Edwards,HS,High School,3.54,B,67.1,6.2,D,18.2,A,42.7,A,0,A
28Q680,28,Queens Gateway to Health Sciences Secondary School,Cynthia Edwards,EMS,Middle,3.76,B,53.1,6,C,14.9,B,32.2,B,0,B
28Q687,28,Queens High School for the Sciences at York College,Jie Zhang,HS,High School,3.89,A,72.3,9.6,B,22,A,40.7,B,0,A
28Q690,28,High School for Law Enforcement and Public Safety,Diahann E. Malcolm,HS,High School,2.59,B,60,8.3,C,15.2,B,32,C,4.5,C
28Q896,28,"Young Women's Leadership School, Queens",Avionne Gumbs,HS,High School,3.06,,,,,,,,,,
28Q896,28,"Young Women's Leadership School, Queens",Avionne Gumbs,EMS,Middle,3,C,36.3,4.6,C,9.6,C,18.6,C,3.5,A
29Q015,29,P.S. 015 Jackie Robinson,Antonio K'tori,EMS,Elementary,53.23,C,31.2,8.1,B,3.3,D,17,D,2.8,A
29Q033,29,P.S. 033 Edward M. Funk,Erich Wagner,EMS,Elementary,36.88,C,15,9.8,A,4,D,0.2,F,1,A
29Q034,29,P.S. 034 John Harvard,Pauline Shakespeare,EMS,Elementary,59.68,B,54.5,9,A,12.7,B,27.3,B,5.5,A
29Q035,29,P.S. 035 Nathaniel Woodhull,Mark Dempsey,EMS,Elementary,45.15,D,12.3,0,F,3,D,9.3,F,0,B
29Q036,29,P.S. 036 Saint Albans School,Lynn Staton,EMS,Elementary,52.43,D,25.4,6.5,B,1.1,F,15,D,2.8,B
29Q037,29,Cynthia Jenkins School,Beverly Mitchell,EMS,Elementary,49.84,C,13.2,4.7,C,1.1,F,7.4,F,0,A
29Q038,29,P.S. 038 Rosedale,Cassandra A. Hundley,EMS,Elementary,54.74,B,52.8,12.2,A,4.1,D,34.2,B,2.3,B
29Q052,29,P.S. 052 Queens,Linda Pough,EMS,Elementary,55.77,A,64.4,5.2,C,7.3,C,44.1,A,7.8,A
29Q059,29,I.S. 059 Springfield Gardens,Carleton Gordon,EMS,Middle,2.76,C,27.6,2.8,D,6.4,D,17.9,D,0.5,A
29Q095,29,P.S. 095 Eastwood,Dolores Reid-Barker,EMS,Elementary,44.57,B,52.7,4.2,D,6.6,C,38.9,A,3,A
29Q109,29,Jean Nuzzi Intermediate School,Miatheresa Pate-Alexander,EMS,Middle,2.93,C,42.2,4.5,C,7.1,C,27.6,B,3,B
29Q116,29,PS/IS 116 William C. Hughley,Barbara Fuller,EMS,K-8,55.23,C,21.1,5.4,C,1.8,F,12.4,D,1.5,A
