DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,PEER INDEX*,2010-2011 OVERALL GRADE,2010-2011 OVERALL SCORE,2010-2011 ENVIRONMENT CATEGORY SCORE,2010-2011 ENVIRONMENT GRADE,2010-2011 PERFORMANCE CATEGORY SCORE,2010-2011 PERFORMANCE GRADE,2010-2011 PROGRESS CATEGORY SCORE,2010-2011 PROGRESS GRADE,2010-2011 ADDITIONAL CREDIT,2009-10 PROGRESS REPORT GRADE
32K377,32,P.S. 377 Alejandrina B. De Gautier,Dominic Zagami,EMS,K-8,59.61,F ,4.6,1.8,F ,2.8,F ,0,F ,0,B
32K383,32,J.H.S. 383 Philippa Schuyler,Barbara Sanders,EMS,Middle,3.61,B ,41.9,3.8,C ,8.8,C ,23.8,C ,5.5,C
32K384,32,P.S. /I.S. 384 Frances E. Carter,Brunhilda Perez,EMS,K-8,60.55,B ,46.2,12.3,A ,8.5,C ,23.9,C ,1.5,A
32K554,32,All City Leadership Secondary School,Elvis Estevez,EMS,Middle,3.27,A ,61.8,12.6,A ,13.5,B ,35.7,A ,0,C
75K036,75,P.S. 36,Johanna Schneider,D75,Middle,,A ,64.9,10.9,A ,9.1,C ,41.8,A ,3,C
75K053,75,P.S. K053,Heather Leykam,D75,Middle,,A ,75.3,14.8,A ,14.7,B ,41.3,A ,4.5,B
75K140,75,P.S. K140,Michelle Carpenter,D75,K-8,,F ,32.4,2.3,F ,10.7,C ,17.9,D ,1.5,D
75K141,75,P.S. K141,Michele Thornton Mannix,D75,Middle,,C ,40.4,2.4,F ,9.5,C ,28.5,C ,0,B
75K231,75,P.S. K231,Christina Foti,D75,Elementary,,B ,45.3,10.4,B ,11.9,B ,21.5,C ,1.5,C
75K368,75,P.S. 368,Joycelyn Nedd,D75,Middle,,B ,51.9,4.8,F ,8.8,D ,35.3,B ,3,D
75K369,75,P.S. K369 - Coy L. Cox School,Rudy Giuliani,D75,K-8,,B ,49.4,10.2,A ,8.6,C ,27.6,C ,3,B
75K372,75,P.S. 372 -The Children's School,Arthur Mattia,D75,Elementary,,A ,79.2,14,A ,23.3,A ,37.4,A ,4.5,A
75K771,75,P.S. K771,Denise D'Anna,D75,K-8,,B ,51.9,12.2,A ,12.1,B ,27.5,C ,0,A
75M094,75,P.S. M094,Ronnie Shuster,D75,Elementary,,D ,32.6,11.3,A ,7.6,F ,10.7,F ,3,C
75M169,75,P.S. M169 - Robert F. Kennedy,Susan Finn,D75,Middle,,B ,61,6,D ,6.7,F ,43.8,A ,4.5,D
75M811,75,P.S. M811 - Mickey Mantle School,Barry Daub,D75,Elementary,,C ,36.3,9.4,D ,10.1,C ,15.3,D ,1.5,F
75Q004,75,P.S. Q004,Marcy Berger,D75,Elementary,,A ,63.8,12,A ,13.4,B ,32.4,B ,6,A
75Q009,75,P.S. 009,Robert Wojnarowski,D75,K-8,,A ,53.9,8.9,C ,8.5,D ,32,B ,4.5,B
75Q023,75,P.S. Q023 @ Queens Children Center,Jacqueline Jones,D75,K-8,,B ,47.6,9.1,B ,9.1,C ,21.9,C ,7.5,B
75Q075,75,Robert E. Peary School,Brenda Gallashaw,D75,K-8,,A ,53.8,10,A ,11.1,C ,31.2,B ,1.5,C
75Q224,75,P.S. Q224,Desmond Park,D75,Elementary,,B ,51.6,10.7,A ,12.4,B ,28.5,B ,0,B
75Q256,75,P.S. Q256,Oswaldo Roman,D75,Middle,,A ,77,10.7,A ,13.3,B ,48.5,A ,4.5,A
75R025,75,South Richmond High School I.S./P.S. 25,James Mckeon,D75,Middle,,C ,45.3,7.5,B ,5,F ,28.3,C ,4.5,B
75R373,75,P.S. R373,Ilene Goldstein- Harn,D75,Elementary,,A ,58.2,9.8,C ,11.1,C ,32.8,B ,4.5,B
75X010,75,P.S. X010,Barbara Hanson,D75,Elementary,,B ,54.5,10.7,A ,13.4,B ,30.4,B ,0,A
75X017,75,P.S. X017,Robin Cohen,D75,K-8,,A ,65.6,9.3,A ,12.2,B ,38.1,A ,6,A
75X168,75,P.S. 168,Rosa Nieves Greene,D75,K-8,,C ,41.4,11.9,A ,10.1,C ,19.4,C ,0,D
75X186,75,P186X Walter J. Damrosch School,Ava Cara Kaplan,D75,K-8,,C ,39.9,13.7,A ,9.7,C ,13.5,F ,3,F
75X188,75,P.S. X188,Shanie Johnson,D75,Middle,,D ,40,6.8,C ,9,C ,22.7,D ,1.5,C
75X352,75,The Vida Bogart School for All Children,Lourdes Mendez,D75,Elementary,,C ,41.5,3.5,F ,9.3,C ,21.2,C ,7.5,B
75X723,75,P.S. 723,Christine Walsh,D75,Middle,,B ,52,10.4,A ,10,C ,28.6,C ,3,C
84K355,84,Williamsburg Collegiate Charter School,J.T. Leaird,EMS,Middle,2.72,A ,83,14.5,A ,18.2,A ,43.8,A ,6.5,A
84K356,84,Achievement First- Crown Heights Charter School,Camilla Lopez/Wells Blanchard,EMS,K-8,51.76,A ,64.8,9.2,A ,14.1,B ,38,A ,3.5,C
84K357,84,KIPP AMP Charter School,Ky Adderley/Natalie Webb,EMS,Middle,2.45,B ,53.5,8.4,B ,10.3,B ,28.8,B ,6,C
84K358,84,Achievement First East New York School,Hilary Cymrot/David Hardy,EMS,Elementary,54.71,A ,56.8,10.4,A ,13.1,B ,31.3,B ,2,C
84K359,84,The Uft Charter School,Michelle Bodden-White,EMS,K-8,54.63,C ,25.3,5.3,C ,5.1,D ,12.9,D ,2,D
84K362,84,Hellenic Classical Charter School,Christina Tettonis,EMS,K-8,41.41,B ,42.9,12.5,A ,12.6,B ,15.8,C ,2,C
84K508,84,Achievement First Endeavor Charter School,Tom Kaiser/Paul Adler,EMS,Middle,2.58,A ,76.7,11,A ,12.8,B ,45.9,A ,7,C
84K517,84,Leadership Prep Bedford Stuyvesant Charter School,Sultanna Noormuhammad,EMS,Elementary,51.25,B ,54.1,13.7,A ,16,A ,23.4,C ,1,B
84K536,84,Community Roots Charter School,Allison Keil/Sara Stone,EMS,Elementary,30.17,C ,31.5,12.7,A ,8.7,C ,8.6,F ,1.5,F
84K538,84,Achievement First Bushwick Charter School,Amy D'Angelo,EMS,K-8,54.6,A ,74.9,12.6,A ,13.5,B ,40.8,A ,8,B
84K593,84,Excellence Charter School of Bedford Stuyvesant,Jabali Sawicki/,EMS,K-8,49.25,A ,62.2,11.3,A ,16.9,A ,33,B ,1,C
84K608,84,Kings Collegiate Charter School,Scott Schuster,EMS,Middle,2.82,B ,46.7,10.4,A ,13.1,B ,21.2,C ,2,A
84K626,84,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,Gina Ribeiro,EC,K-3,53.16,B ,39.6,11.6,A ,14.6,A ,11.4,B ,2,
84K648,84,Bedford Stuyvesant Collegiate Charter School,Mabel Lajes-Guiteras,EMS,Middle,2.66,A ,61.5,14.2,A ,14.2,B ,29.6,B ,3.5,A
84K649,84,La Cima Charter School,Andrea Zayas,EC,K-3,54.63,D ,14.8,3.8,F ,6.1,C ,4.9,C ,0,
84K651,84,PAVE Academy Charter School,Spencer Robertson/Ashley Ferguson,EC,K-3,48.64,C ,25.1,9.4,A ,8.2,B ,7.5,C ,0,
84K652,84,Brooklyn Ascend Charter School,Keisha Sykes/Brandon Sorlie,EMS,Elementary,51.35,C ,36.7,8.1,B ,9.2,C ,19.3,C ,0,B
84K701,84,Brooklyn Charter School,Omigbade Escayg,EMS,Elementary,51.89,A ,58.2,12.5,A ,9.7,C ,35.4,A ,0.5,D
84K702,84,Community Partnership Charter,Melaine Bryon,EMS,Elementary,50.23,B ,47.6,5.9,C ,11.3,B ,27.3,B ,3,B
84K703,84,Beginning With Children Charter School,Timothy Gembka,EMS,K-8,53.58,C ,32.9,8.8,A ,6.3,C ,16.8,C ,1,C
84K704,84,Explore Charter School,Tracy Rebe/,EMS,K-8,52.4,C ,33.7,9.7,A ,9.7,C ,13.8,D ,0.5,B
84K707,84,Brooklyn Prospect Charter School,Lanolia Omowanile,EMS,Middle,2.97,A ,62.9,11.2,A ,13.6,B ,30.6,B ,7.5,
84K710,84,Brownsville Collegiate Charter School,Jessica Simmons,EMS,Middle,2.54,A ,59.8,13.3,A ,13.6,B ,29.4,B ,3.5,
84K726,84,Fahari Academy Charter School,Catina Venning,EMS,Middle,2.67,D ,21.5,7.4,B ,5.1,D ,8,F ,1,
84K730,84,Summit Academy Charter School,Shahara Jackson,EMS,Middle,2.23,C ,37.5,12.2,A ,8.5,C ,15.8,C ,1,
84K731,84,Brooklyn Excelsior Charter,Tom Demarco,EMS,K-8,57.86,B ,42.9,8.3,B ,15,A ,16,C ,3.5,A
84K740,84,Brooklyn Scholars Charter School,Desiree Kirton,EMS,Elementary,53.45,B ,45.6,11.9,A ,9.6,C ,24.1,C ,0,
84K742,84,Explore Empower Charter School,Beth Doyle,EC,K-3,55.95,B ,30.8,9.9,A ,10.7,B ,9.1,C ,1,
84K744,84,Coney Island Preparatory Public Charter School,Jacob Mnookin,EMS,Middle,2.53,A ,80.8,12.9,A ,16,A ,43.9,A ,8,
84K777,84,Ocean Hill Collegiate Charter School,Hannah Soloman,EMS,Middle,2.61,,,,,,,,,,
84K780,84,Brooklyn East Collegiate Charter School,Eric Green,EMS,Middle,2.53,,,,,,,,,,
84K782,84,Bedford Stuyvesant New Beginnings Charter School,Joshua Morales/Karen Jones,EC,K-3,54.84,,,,,,,,,,
84K791,84,Brooklyn Dreams Charter School,Yvette Wilds,EC,K-3,54.89,,,,,,,,,,
84M279,84,The Opportunity Charter School,Marya Baker,EMS,Middle,1.5,B ,44.9,6,C ,4.7,D ,31.7,B ,2.5,C
84M284,84,Harlem Children's Zone/Promise Academy Charter Sch,Tonya White/Dennis Mckesey,EMS,K-8,56.5,C ,41,10.7,A ,10.9,B ,15.9,C ,3.5,B
84M320,84,Manhattan Charter School,Genie Depolo,EMS,Elementary,50.57,A ,57.7,8.4,B ,15.4,A ,33.9,B ,0,B
84M329,84,Harlem Link Charter School,Steven Evangelista/Margaret Ryan,EMS,Elementary,55.94,C ,30.8,5.4,C ,7.8,C ,17.6,C ,0,D
84M330,84,Girls Preparatory Charter School of New York,Anne Lackritz/Ian Rowe,EMS,Elementary,40.06,C ,32.6,4.4,C ,11.5,B ,14.7,D ,2,C
84M335,84,Harlem Village Academies Leadership Charter School,Sam Fragomeni,EMS,Middle,2.82,A ,64.9,14.7,A ,14.2,B ,33,B ,3,A
84M336,84,KIPP Infinity Charter School,Joseph Negron,EMS,Middle,2.43,A ,70.5,13.7,A ,15.6,A ,32.2,B ,9,A
84M341,84,Harlem Children's Zone/Promise Academy II,Kathleen Fernald/Sheryl Ragland,EMS,Elementary,55.52,B ,46.6,6.7,B ,14.7,A ,25.1,B ,0,C
84M350,84,Democracy Preparatory Charter School,Lisa Friscia/Elizabeth Raji,EMS,Middle,2.44,A ,65,11.7,A ,13.6,B ,32.1,B ,7.5,A
84M351,84,Harlem Success Academy 1 Charter School,Jackie Albers,EMS,Elementary,53.32,A ,71.7,11.4,A ,21.7,A ,36.6,A ,2,A
84M353,84,New Heights Academy Charter School,Lisa Hackett/Kaye Houlihan,EMS,Middle,2.52,B ,51.5,7.5,B ,8.1,C ,29.9,B ,6,C
84M355,84,Ross Global Academy Charter School, Cristina Alvarez,EMS,K-8,49.39,,,,,,,,,,C
84M382,84,DREAM Charter School,Eve Colavito,EC,K-3,57.85,C ,20.5,11.1,A ,3.6,D ,3.8,F ,2,
84M384,84,Harlem Success Academy 2 Charter School,Jim Manly,EC,K-3,55.13,A ,52.9,11.8,A ,18,A ,19.1,A ,4,
84M385,84,Harlem Success Academy 3 Charter School,Emily Rodriguez,EC,K-3,53.3,A ,51.5,12.8,A ,18.1,A ,16.6,A ,4,
84M386,84,Harlem Success Academy 4 Charter School,Danique Loving,EC,K-3,54.82,A ,57.5,11.8,A ,20.7,A ,21,A ,4,
84M388,84,St. HOPE Leadership Academy Charter School,Ventura Rodriguez,EMS,Middle,2.17,C ,26.9,8.4,B ,7.6,C ,9.9,D ,1,B
84M430,84,The Equity Project Charter School (TEP),Zeke Vanderhoek,EMS,Middle,2.49,B ,53.8,14.3,A ,7.5,C ,26.5,B ,5.5,
84M478,84,Inwood Academy for Leadership Charter School,Christina Reyes,EMS,Middle,2.63,,,,,,,,,,
84M481,84,Democracy Preparatory Harlem Charter School,Emmanuel George,EMS,Middle,2.39,,,,,,,,,,
84M702,84,The Sisulu-Walker Charter School of Harlem,Dawn Cejas,EMS,Elementary,55.08,C ,38.4,6.1,B ,9.3,C ,22,C ,1,C
84M704,84,Harbor Sciences and Arts Charter School,Joanne Hunt,EMS,K-8,50.21,B ,44.4,10.1,A ,12.4,B ,18.9,C ,3,C
84M705,84,Amber Charter School,Vasthi Acosta,EMS,Elementary,53.38,B ,55.5,6.6,B ,13.4,B ,35.5,A ,0,C
84M708,84,Harlem Day Charter School,Curtis Palmore,EMS,Elementary,55.81,D ,18.5,5.1,C ,3.1,D ,10.3,F ,0,C
84M709,84,Harlem Village Academy Charter School,Laurie Warner/Ray Ankrum,EMS,Middle,2.59,A ,80.7,14.5,A ,14.7,A ,46,A ,5.5,B
84M726,84,KIPP S.T.A.R. Charter School,Orpheus Williams/Natalie Webb,EMS,Middle,2.43,B ,44.2,10.7,A ,12.7,B ,17.8,C ,3,B
84M861,84,Future Leaders Institute Charter School,Peter Anderson,EMS,K-8,48.37,F ,6.8,4,C ,1.8,F ,0,F ,1,D
84Q170,84,Peninsula Preparatory Academy Charter School,Ericka K. Wala,EMS,Elementary,51.94,C ,39.2,7.5,B ,8.2,C ,23.5,C ,0,C
84Q304,84,VOICE Charter School of New York,Frank Headley,EC,K-3,44.14,B ,36,10.6,A ,9.4,B ,12,B ,4,
84Q341,84,Riverton Street Charter School,Verone Kennedy,EC,K-3,51.52,,,,,,,,,,
84Q704,84,Merrick Academy Charter School,Carolyn Thomas,EMS,Elementary,45.94,F ,9.8,3.2,D ,6.6,C ,0,F ,0,C
84Q705,84,"Renaissance Charter School, The",Stacey Gauthier,EMS,K-8,35.59,C ,41.1,6.8,B ,10.1,C ,21.7,C ,2.5,B
84Q706,84,Our World Neighborhood Charter,Brian Ferguson,EMS,K-8,30.7,B ,55.2,8,B ,9.8,C ,32.9,B ,4.5,C
84R067,84,John W. Lavelle Preparatory Charter School,Evelyn Finn,EMS,Middle,2.03,A ,66.1,13.9,A ,13.1,B ,34.1,B ,5,
84R073,84,New World Preparatory Charter School,Jamie V. Esperon,EMS,Middle,2.26,,,,,,,,,,
84X165,84,Grand Concourse Charter School,Ira Victor,EMS,Elementary,57.45,B ,54.4,11.9,A ,15.2,A ,26.3,B ,1,B
84X185,84,The Bronx Lighthouse Charter School,Meghan Kimpton (K-4)/Mathias Guishard (5-8),EMS,K-8,54.79,D ,21.1,8.7,A ,8.8,C ,2.6,F ,1,B
84X255,84,Bronx Charter School for Excellence,Charlene Reid,EMS,Elementary,47.49,A ,90.4,11.9,A ,21.6,A ,51.9,A ,5,A
84X309,84,South Bronx Charter School For Int'L Culture & The,Evelyn Hey,EMS,Elementary,57.71,B ,54.8,10.6,A ,13.7,B ,30,B ,0.5,A
84X345,84,Hyde Leadership Charter School,Betsy Olney,EMS,K-8,60.14,B ,45.3,10,A ,8.9,C ,23.4,C ,3,C
84X346,84,South Bronx Classical Charter School,Lester Long,EMS,Elementary,55.55,A ,78.8,10.5,A ,18,A ,49.3,A ,1,D
84X378,84,Icahn Charter School 2,Brenda Carrasquillo,EMS,Elementary,48,A ,66.8,12.2,A ,19.7,A ,34.9,A ,0,C
84X389,84,Bronx Global Learning Institute for Girls Charter,Celia Domenech,EC,K-3,54.88,C ,26.2,8.9,B ,9.2,B ,8.1,C ,0,
84X394,84,Mott Haven Academy Charter School,Jessica Nauiokas,EC,K-3,60.17,D ,16,9.5,A ,3.4,F ,3.1,F ,0,
84X398,84,Bronx Community Charter School,Martha Andrews/Sasha Wilson,EC,K-3,52.17,C ,19.1,12.4,A ,3.1,F ,3.6,F ,0,
84X407,84,Bronx Charter School for Children,Kristina Jelinek,EMS,Elementary,58.91,D ,19.5,8,B ,7.3,C ,4.2,F ,0,C
84X419,84,Bronx Academy of Promise Charter School,Catherine Jackvony,EMS,Elementary,61.34,F ,16.5,11.9,A ,4.6,D ,0,F ,0,B
84X422,84,Icahn Charter School 3,Midga Agosto,EMS,Elementary,55.96,D ,22.5,7.4,B ,12.8,B ,2.3,F ,0,A
84X482,84,Dr. Izquierdo Health and Science Charter School,John Xavier,EMS,Middle,2.59,,,,,,,,,,
84X488,84,The Equality Charter School,Caitlin Franco,EMS,Middle,2.44,C ,39.5,10.2,A ,8,C ,19.7,C ,1.5,
84X496,84,Icahn Charter School 4,Michelle Allen,EC,K-3,59.94,A ,70.8,14.2,A ,22.8,A ,29.8,A ,4,
84X703,84,Bronx Prep Charter School,Jacqueline King-Robinson,EMS,Middle,2.68,C ,28,9.8,A ,6.7,C ,10.5,D ,1,C
84X704,84,KIPP NYC College Prep,Natalie Webb,EMS,Middle,2.87,A ,67.9,13.3,A ,13.9,B ,34.7,B ,6,A
84X705,84,Family Life Academy Charter School,Marilyn Calo,EMS,K-8,55.01,B ,41.3,14.2,A ,10.2,C ,16.9,C ,0,B
84X706,84,Harriet Tubman Charter School,Cleveland Person,EMS,K-8,58.02,C ,33.1,8.9,A ,5.8,D ,16.4,C ,2,C
84X717,84,Icahn Charter School,Daniel Garcia,EMS,K-8,51.84,A ,64.3,11.4,A ,18.1,A ,34.8,A ,0,B
84X718,84,Bronx Charter School for Better Learning,Shubert Jacobs,EMS,Elementary,52.21,C ,35.2,9.8,A ,10.2,B ,15.2,D ,0,C
84X730,84,Bronx Charter School for Arts,Christina Brown,EMS,Elementary,58.86,D ,23.3,8.3,B ,7.1,C ,6.4,F ,1.5,B
